GeneName,control,treatment,log2FoldChange,padj
Nudcd2,248.732229771627,361.851737676651,-0.42367,0.0095684
Atp2c1,1138.56834020736,812.490152709215,0.57878,9.5563e-4
Slc27a1,253.800054095327,169.081678658987,0.661,0.018565
Tmem183a,2293.15979627599,1833.26627802037,0.41871,0.02044
Mvd,250.888730687414,763.640478966465,-1.3978,4.7169e-8
Camsap1,476.012490624435,273.427282981691,0.88295,1.5955e-6
Stag2,1734.37990909557,1218.17754866889,0.59899,0.0015082
Lcor,511.724197787469,317.432659320782,0.77589,2.4405e-5
Klf13,2640.56051192659,1315.5581047648,1.08659,9.9138e-12
Abhd15,483.559590060946,298.488909142765,0.7845599999999999,1.6179e-5
Brd1,984.276577925523,669.966435450869,0.6465799999999999,3.1673e-5
Gnpda2,32.4609097979458,59.7755644071259,-0.69369,0.025853
Olfml1,120.359554542321,222.787668315609,-0.74065,7.2287e-4
Ash1l,1881.24732269711,1269.3352145728,0.66145,2.6266e-6
Pomp,1032.9475398397,1496.7533472452,-0.42777,2.8514e-5
Actb,4994.47935488022,10391.4160888926,-0.9385,1.8973e-13
Marcksl1-ps4,192.832177646278,63.3785272661103,1.5956000000000001,2.4685e-7
Avl9,709.848238393918,511.876299833465,0.56137,0.0085193
Dhx35,75.961941574025,126.067695851037,-0.5959,0.0050878
Vps26a,889.989223791979,707.292401973942,0.42739000000000005,0.026454
Prkag3,41.8227280496964,15.7833078608755,1.1915,0.036195
Cyth4,66.395333901169,152.641649789534,-1.0292,3.9959e-5
Ero1l,544.760886404893,366.769417933226,0.6567,0.0020622
Ccdc152,249.681883763778,123.754028544404,1.07139,2.6941e-5
Serpina3k,27120.8112929315,106696.314470779,-1.7671,1.9692e-14
Fam102a,1237.27690707077,505.648105352597,1.3387,1.0558e-8
Minpp1,873.666286899566,668.983634920284,0.4787,0.014357
Arl4a,1032.53079634484,642.749724906408,0.7538199999999999,0.0074707
Adh5,6983.2345811677,5632.69200380603,0.40559999999999996,0.045131
Hltf,170.499749139982,256.439878329611,-0.46458,0.012181
Ly86,31.811655194069,76.9313752533771,-1.0471,8.2833e-4
Gm6548,80.6431390513993,140.228376003067,-0.64918,0.012344
Plxna2,528.389250799862,832.488305196217,-0.53006,0.0086123
Ptcd3,466.771785485434,620.764241958951,-0.30422000000000005,0.018961
3110045C21Rik,6.61505580590767,27.7243611635422,-1.4790999999999999,0.0013369
1700052N19Rik,182.173823261747,275.034707714606,-0.46938,0.023614
Xlr3a,20.0340780386886,198.726140416767,-1.5261,0.0059953
Kdm3a,587.855801412612,396.185988751717,0.64906,0.0098543
Pfdn5,1042.06655536468,806.281385887987,0.46626,0.0050281
Sdr42e1,736.206932062355,2847.67152648156,-1.7913,3.1127e-25
AI413582,29.9963593934171,61.7876475100343,-0.82224,0.019325
Exosc10,349.107651706637,486.976928840362,-0.37041999999999997,0.0046776
Etf1,2439.99305211215,1594.3980792889,0.70561,1.6579e-6
Acp2,554.202434774707,946.009934586173,-0.65918,2.1138e-8
1700010I14Rik,2.89000893446591,22.860370473127,-1.7434999999999998,8.636e-4
Dio3os,74.1097872454254,22.3467157306622,1.4336,0.0067269
Atl3,3884.97235417275,3143.00668532848,0.40164999999999995,0.04617
Amd1,996.144085722923,680.68806862726,0.63462,0.0084906
Smad5,997.139404896383,716.578864263304,0.56896,7.3362e-4
Slc16a12,2191.20981766315,1304.9372423802,0.81286,0.0036283
Zmat2,395.269795415574,558.682666781006,-0.38932,0.0013384
Dock2,60.3109702519463,120.363136224161,-0.843,5.5883e-4
Tagap1,244.249325222611,173.576082323425,0.57332,0.033578
Lst1,15.5463147614324,48.7294772518239,-1.2469999999999999,0.0026633
Ube3a,1133.30559341087,862.728497382185,0.48726,0.014356
Adamtsl1,20.717641231162,44.9308870381855,-0.86245,0.023029
Hdac4,428.034474169778,221.871136277665,1.0223200000000001,2.3655e-7
Ccbl2,6609.11166542561,2541.55593610494,1.4334,3.9289e-12
Tbl1xr1,701.519750644399,1005.31801588105,-0.4055500000000001,0.012295
Stat1,105.123840015878,293.816010711774,-1.2947,1.7283e-7
Tk1,748.99093903241,467.713699177928,0.74889,0.0092416
Cyp3a25,18319.7300866141,11918.8581453979,0.71049,1.1367e-5
Ubac1,400.157178726375,269.977531643892,0.6496999999999999,0.014849
Acvrl1,59.2793707462961,94.5601961453536,-0.53496,0.043731
Nbeal1,966.684338316285,596.675738325511,0.7805799999999999,9.8265e-5
Rpl12,4769.40872255048,2906.37835185269,0.80251,1.273e-6
Sox9,76.5598545762724,127.013083221163,-0.58562,0.010757
Map3k13,744.387648654789,436.118889023835,0.83789,0.0030373
Sall1,2094.80291247764,1047.274575423,1.06863,3.1301e-7
Ppib,507.121575690782,845.528828543644,-0.61831,2.9946e-5
Klhdc8a,22.1131561728876,65.0567824562309,-1.2268999999999999,0.0016032
Slc35a3,1545.23279137526,1187.74958728909,0.47585,0.001766
9030624J02Rik,376.359798956666,500.322076240573,-0.30387,0.014481
5033417F24Rik,24.283562289358,9.64114844798418,1.1298000000000001,0.047337
Crip2,856.39494329859,1162.56053024333,-0.33241,0.015438
Usp24,2927.1288583187,2309.7393976904,0.4363,0.04026
Paox,483.257794946213,776.473597167307,-0.57192,5.0832e-6
Hsd11b1,12316.1774914047,9075.5792870852,0.52887,0.027759
Spon2,15.5843276233075,221.654860930785,-3.1172999999999997,8.9491e-17
Entpd6,95.8768800590753,141.128611759739,-0.43386,0.032449
Txndc15,1144.6668519829,1457.57440153325,-0.24178999999999998,0.034064
Dynll1,390.599953038153,292.023856634083,0.51102,0.027833
Ppp2r2d,1091.24525792379,513.777752392202,1.1581000000000001,8.1512e-10
Yipf2,109.831695255175,185.622100962573,-0.63168,5.8427e-4
Ankfy1,723.864595755948,909.896244015746,-0.22515,0.034911
Trappc11,646.067774541301,860.634300151594,-0.30501999999999996,0.010936
Mfsd2a,3817.5938974945,1265.14347344638,1.4017000000000002,0.0041874
Capza1,397.578924804619,532.678095224161,-0.31464000000000003,0.0076573
Ngef,855.563275534771,485.53149233912,0.90008,1.7445e-7
Bckdha,4260.19632592842,3323.77574865836,0.45286000000000004,0.019339
Tiparp,226.043871885708,113.356216299941,1.03807,2.5606e-4
Snx25,329.343033712851,243.720695497798,0.52383,0.03965
Cox6c,4244.79811400351,3166.73621476879,0.51792,6.5862e-4
Figf,91.1063278761275,33.2282808249693,1.3997000000000002,3.6836e-4
Gnas,106.174446174363,65.7173776601992,0.7467,0.032559
Hrk,14.3263815798837,2.21982880002749,1.5631000000000002,0.013725
Taco1,226.542805433492,330.758792900465,-0.42273000000000005,0.029141
Gm15883,63.8737638205515,215.711009604685,-1.4881,6.9573e-7
Cyc1,4378.52401168718,3204.99500130814,0.54478,4.7795e-4
Tubb4b,938.185117700827,1919.68061943013,-0.9002,2.1831e-7
Bet1,495.051008258513,897.534795168903,-0.73782,5.9264e-7
Fbxw8,392.968894443789,521.916102528058,-0.29808,0.032531
Gm11342,4.05349966740697,22.4857608985698,-1.4489999999999998,0.0061963
Coa3,460.992344319501,652.644174566293,-0.39159,0.0015114
Lars,351.506954421267,604.563311141002,-0.66195,6.4688e-6
Cxcl9,54.9697398140853,206.486235602672,-1.5997999999999999,1.0797e-6
Cflar,3188.1687806994,2269.86516278812,0.58331,5.6837e-4
Slc25a33,540.099608037611,176.995142206679,1.6402,5.089e-13
Rps3,6620.14241692001,4485.5819671851,0.6565,8.8094e-8
Polr1c,375.782288817849,248.167605732339,0.68029,0.0092266
Dnajb1,860.967203037317,591.102088505983,0.62306,0.016427
Mier3,472.358369194593,297.181976943073,0.75406,2.4843e-5
Fzd6,64.1165665069805,107.197760605779,-0.58673,0.044028
Gm15800,1426.15298142591,1022.15700940863,0.57461,4.3182e-4
Sos2,550.79761268542,295.487021570353,0.9781,1.962e-8
Atf6,2610.41200979015,1599.72152619186,0.79318,9.8913e-6
Hba-a2,965.504579512631,344.089151163859,1.4745000000000001,3.3585e-6
Zbtb16,1999.01553895597,984.096073967405,1.05123,0.0011616
Sumo3,950.489682174786,1462.91717920762,-0.5140600000000001,1.0071e-6
4930502E09Rik,53.792343113909,5.68156151526182,2.6801,3.922e-9
Kdm4b,472.622728634586,322.336789013856,0.6422,8.1782e-4
Gm20939,9.56973512210199,28.1458115711015,-1.0504,0.034126
Rapgef2,865.815420201281,413.143105850579,1.1420000000000001,7.2413e-10
Slc5a3,627.318150695088,192.992842547167,1.6847,6.9412e-9
Morf4l2,989.262455969173,1592.32820229526,-0.57481,1.046e-5
Slfn8,25.784310978866,75.1744211817884,-1.1261999999999999,0.012278
Sec14l1,481.304110699316,357.360565548493,0.5208200000000001,0.013452
Dennd5b,3516.40063415933,2088.49759644294,0.83633,3.1492e-6
Med8,354.998580671604,567.878365259442,-0.56238,4.4776e-5
Mipol1,18.1427563529071,39.7863272304819,-0.87776,0.02072
Derl2,1118.31070853622,1816.57659331441,-0.59022,3.4203e-8
Bloc1s5,293.25210909729,448.113027675511,-0.49389000000000005,0.0038657
Icam1,308.965778008537,176.571011066982,0.88129,4.5519e-5
Gm5549,16.6343565946558,67.5623949350056,-1.6074,2.2166e-5
Ep300,1543.01614490759,1089.70370561142,0.59562,4.1041e-5
Dusp12,66.9121202519981,123.830781207812,-0.72943,0.0024795
Ppp4r1l-ps,271.502868683236,363.846386082883,-0.3124,0.034317
Pspc1,97.3016029844882,148.724194822435,-0.47881000000000007,0.047451
Arhgap21,1411.66550180505,732.846759646012,1.03418,1.7079e-15
Gstm6,999.749511062562,1709.68265399202,-0.64875,2.5636e-4
Parp16,818.090073341025,532.859417625666,0.6872199999999999,0.033819
Gm27252,89.4578089978094,26.9249227423302,1.6054000000000002,7.938e-5
Pdlim1,359.91007176463,620.351927053144,-0.6555300000000001,6.9172e-4
Fam209,26.0829789671114,7.54272816852433,1.4389,0.010929
Ganc,356.92223746756,479.792917866451,-0.31638,0.033004
Ncald,75.6366162676506,306.454364734124,-1.7192999999999998,3.7481e-8
2610034B18Rik,79.2640803390187,132.407667594424,-0.6023000000000001,0.00491
Rad54l2,1734.57267336061,1239.39193256979,0.57306,0.015536
Chchd2,8474.73414911657,6856.4446265382,0.40213,0.019634
Rcbtb1,1801.66128754763,1315.4459232753,0.54671,0.0045468
Map2k6,175.986199827302,85.9601096964636,1.06599,4.7145e-4
Ubb,7076.03600701313,4443.65664891832,0.75844,1.467e-5
Wwp1,2742.65668527521,1706.35715868531,0.77472,5.7015e-7
Susd1,252.870318446717,128.094633076396,0.99207,0.0096212
Tmem189,222.351160043751,135.28306904984,0.7752899999999999,0.026225
B330016D10Rik,70.2789293583754,34.2893113500613,1.0429,0.0042805
R3hcc1,141.761335749644,205.161124254442,-0.4112,0.032893
Mitd1,79.1163099484845,157.316376039944,-0.84131,3.9756e-4
Pex11a,2808.04821340706,1074.44129322921,1.1869,0.031257
Eif3e,1549.86972141503,1205.39503507509,0.45743999999999996,0.0073347
Jag1,137.562616115192,93.8813216349353,0.62317,0.042959
Serpina10,1914.50395438991,3230.94339294472,-0.64022,1.6768e-6
Adk,11379.2816341863,8835.25065586703,0.46155999999999997,0.0017296
Gm11789,286.730931293694,489.455677315077,-0.6330600000000001,0.0030926
Plekhf1,366.992060834477,133.241579810605,1.4439000000000002,1.459e-5
Eva1a,2003.68243647519,1140.6850315856,0.8709,0.0032032
Tmem180,56.3215639001661,144.071328268234,-1.1783,2.6412e-7
Tmcc1,1207.78810173711,723.899164423908,0.80708,0.0037624
Upb1,7099.2102462564,5342.30915271031,0.50197,0.019655
Tor1a,904.29602209672,568.754905197541,0.76032,1.7609e-6
Gna13,1084.04388585019,868.773623559309,0.41306,0.046074
Kansl3,1798.12005045018,1083.81738954269,0.8171999999999999,4.0891e-6
Trmt6,134.731599770409,249.372355120439,-0.75249,7.833e-5
Pigq,398.593490611374,664.674888436758,-0.6201300000000001,1.08e-5
Ago2,1784.56355162324,916.359211706497,1.04724,2.6733e-13
Fdxacb1,10.6685554733146,28.4858455579372,-1.0442,0.016656
Mrps18b,122.514658279236,225.104016354378,-0.74425,8.5905e-5
Opn3,65.1983538855052,29.1044656368828,1.05338,0.048568
POU2F1,81.1440464407093,185.011679920639,-1.0242,1.5304e-5
Slc1a4,46.8386330601485,122.669247152891,-1.1874,2.2848e-5
Trim28,1791.36800309449,1054.50214862307,0.85294,1.0612e-7
Sbk1,847.509254638161,464.251984703424,0.92198,0.0022542
D930015M05Rik,30.74772037652,9.00290869652,1.5078,0.0033254
Gmppa,285.053781780204,500.007776145337,-0.69114,5.0315e-6
Gm9522,28.1138428682373,2.10010949900762,2.5493,1.8713e-6
Akap8,1265.62119147305,901.927648743074,0.58247,3.1646e-4
Sdc1,4104.90611633802,6209.11246731805,-0.48972000000000004,1.3758e-6
Iqsec2,431.060078645159,252.381587182304,0.85814,3.3829e-6
Hsf4,241.592736102353,131.652885030372,0.93672,6.377e-4
Ppp3r1,728.237500980326,521.327935145876,0.57528,0.0015419
Ces1f,4691.63193555873,7579.38770733585,-0.54444,0.039453
Fmo5,24762.2853879406,12741.274298822,1.00403,7.2672e-4
Ccnl2,3876.76285624296,2510.74990806399,0.71951,2.5095e-7
Lsm1,236.900760631473,170.805985120184,0.5561,0.042584
Asrgl1,360.455823819029,249.676822006964,0.61931,0.0028215
Uqcrc1,5516.39117947017,3868.51996833836,0.60591,4.4037e-5
Gm15446,33.745513361223,85.4199865483222,-1.1152,1.4028e-4
Ccdc71l,184.885700375651,111.941885092358,0.79614,0.0013781
Fabp2,200.596576704326,508.158234685872,-1.113,3.4736e-4
Gm10653,15.2743042123507,0.800283030985915,2.1963,2.1402e-4
4930598A11Rik,19.3278039201025,5.04247715402376,1.31,0.043918
C630043F03Rik,15.4385306305057,55.371822760861,-1.5138999999999998,9.2693e-6
Tspan12,2950.15842010941,2208.08364969839,0.51342,5.2782e-4
Nmi,132.962545168202,336.098219005071,-1.1701,2.8434e-7
Ghr,5712.25370590434,9813.69047386156,-0.6605,2.0786e-5
Ppif,856.278837235916,603.926623644056,0.5903,0.01502
Lrrc24,307.741563124504,495.176918883822,-0.56193,0.0011237
Rbm43,40.1126658757924,86.5333762112911,-0.9072000000000001,0.0030322
Rpsa,9779.30568342316,6551.52974039743,0.67037,7.7298e-6
Dhrs7,978.023799952564,684.576319734355,0.59367,0.034492
mt-Nd2,101722.779206459,72087.3033848309,0.58592,0.0050111
Clic1,174.70587772444,264.155327596142,-0.47254000000000007,0.028932
Pex11g,378.716565956475,789.697850043974,-0.9347,2.5718e-10
Syt1,108.89002744051,189.739306175284,-0.6356,0.03625
Sytl4,33.8374184499408,63.1539895314251,-0.7025,0.041894
Mthfd1,4310.0645657122795,5514.31563128361,-0.25022,0.014102
Slc39a4,268.042182260409,1046.08368001616,-1.7507,1.3455e-13
Rrbp1,5868.60868414492,7765.2722325241,-0.29786999999999997,0.0066801
Swsap1,59.0391182412872,107.442468817125,-0.6871700000000001,0.018621
Eepd1,217.193739379877,334.790532415731,-0.49909000000000003,0.015907
0610009O20Rik,396.578505994526,524.1286786936,-0.29318999999999995,0.027205
Rnf166,390.486491639664,226.411738115996,0.8706499999999999,1.6579e-6
Aim1l,9.21149743772721,23.7232948620919,-0.9699000000000001,0.036699
Nr1i3,3035.2838315539602,1815.90794335788,0.81712,3.5406e-4
2410004N09Rik,265.219970713124,90.4031457356141,1.5676,2.0241e-9
Ywhab,1488.46536676759,1811.47118962538,-0.18032,0.049239
Rdh9,371.704775407187,137.930454173563,1.3695000000000002,3.9756e-4
Nr1d1,479.475726341096,208.619137980046,1.1794,0.0023832
Elovl6,918.930361466375,2248.49904469713,-1.147,1.7787e-10
Nr1d2,2641.31885476957,536.744345015856,2.3236,4.6509e-32
Armc9,49.0064888338194,113.087416671639,-1.0343,1.459e-5
Slc25a46,835.374017510025,610.016368871222,0.54779,0.0023385
Ppp2cb,654.919637882333,445.827683137648,0.64626,3.8518e-4
Zc3h14,945.290543770586,596.362025841537,0.75603,4.4369e-7
Ston2,116.463207088703,198.406110128207,-0.64198,8.7996e-4
Atp5f1,5989.96316903392,4501.08797263725,0.50808,3.7769e-4
Pelp1,159.859005076655,263.601992800194,-0.5969,5.1094e-4
Lsm8,66.4892120245156,109.500896996741,-0.57785,0.01917
Ces1b,3456.52007270316,1442.20499796547,1.3324,5.8665e-15
Zfp687,195.921298532562,291.92381205343,-0.45488000000000006,0.010795
Ly6e,1824.02677969894,5406.14822596715,-1.4238,1.872e-18
Rbpms,854.916571112314,602.93607472269,0.59567,0.0010161
Cdc23,132.846533023465,227.66586216642,-0.6525500000000001,2.1498e-4
Pea15a,309.109601926365,431.281515276752,-0.36733000000000005,0.033004
Myc,234.901078878318,47.5083864723887,2.1445000000000003,2.7796e-9
Rnf113a2,187.792165337737,123.188814163773,0.68931,0.006567
B3galt1,129.572448473058,524.446191758728,-1.3740999999999999,0.0046753
Clybl,705.873314672026,431.976345517907,0.79081,2.9555e-4
Tesk2,310.559251052292,199.798489784613,0.7167,0.0042272
Ppara,4576.53201759351,1889.22179478413,1.3373000000000002,3.5255e-11
Dock5,867.885115059811,629.696263515576,0.55505,0.0062873
Lonp2,2630.02952712675,6188.28143714828,-1.1196,6.6756e-26
Leap2,269.567279438812,898.817186940248,-1.5505,8.1725e-13
Zfp386,67.1866811438794,163.405341642969,-1.0995,9.9207e-6
Timd4,100.052069824644,173.570170055008,-0.651,0.008357
Agpat9,266.688141850961,99.5878642869898,1.3428,0.0010413
Prdx3,1391.92811993032,1854.2065495341,-0.30623,0.010948
Dhrs1,1159.72707737606,2447.35564525853,-0.9564,2.2678e-12
Fam78a,13.5991277334897,33.5702978369835,-0.949,0.033645
Akr1d1,6348.31317017993,4542.48041306441,0.57319,0.0036914
Rnf144a,72.0542390204544,259.975664735386,-1.5879999999999999,9.2456e-8
Col13a1,208.118656869628,104.809929512908,1.03777,6.3503e-4
Fam160b1,1427.52101954191,1062.80285408481,0.51531,0.038787
Grn,5232.0194156238,2972.7199203262,0.90565,5.6164e-12
Igsf8,275.94694122588197,158.193907490632,0.87256,1.3755e-4
Sh3bp2,133.010759401275,326.058773466902,-1.1529999999999998,4.0544e-12
Eml2,153.736628646247,244.425405692568,-0.54894,0.0016899
E2f5,150.369819378491,102.585033054238,0.6313799999999999,0.035069
Klf16,245.71600736157,98.7488376672614,1.3565,4.4577e-8
Fdps,4091.22006880358,6854.92437888401,-0.6002000000000001,0.013952
Ap3m1,3080.19342566116,1601.58879013265,1.01936,2.3047e-7
Lgals8,1279.09204035183,2202.91475272219,-0.66528,5.384e-6
Donson,86.2614809256652,45.9734913540121,0.94557,0.0079947
Acap2,670.051273075611,501.336366090574,0.51311,0.0055337
Cdk9,881.204338733979,657.076422691262,0.5172,0.0057748
Acad9,533.111253883063,969.107420411285,-0.7414700000000001,1.9578e-6
Gfpt1,464.367381722102,662.697913484985,-0.40522,8.0847e-4
Gemin2,286.648409359611,193.085946539695,0.65533,0.007221
Mettl1,97.7784030353651,196.515041582323,-0.86288,3.0332e-5
Acaca,1911.84809279587,2872.49561560299,-0.48086000000000007,2.7587e-7
Rab8a,879.436103639369,1119.01661465238,-0.24288,0.0080579
Gm27171,3.53103556487716,19.5445867068068,-1.5446,0.0023798
Polr1d,877.262905666534,616.227871472434,0.59766,0.0061096
St5,360.745444770004,1171.87335051702,-1.5471,7.7138e-19
Gm13522,5.70201870710435,64.5198357965212,-2.6515999999999997,2.9124e-10
Exoc2,130.594423149129,252.127000652183,-0.80289,1.5862e-4
Tmem200b,84.1963086780118,47.0309965371932,0.85591,0.032421
Sipa1l2,168.886692296602,86.2207653356027,1.01343,0.0012602
Dnaja2,2545.55856501064,1750.39544826191,0.63462,3.2954e-6
Hsd17b10,2005.00116660085,1448.2278048459,0.55567,0.031927
Arfip2,341.291669008911,256.900329324425,0.50241,0.029072
Rgn,11266.8931905979,21042.4384229718,-0.7546,8.4044e-4
Shroom1,266.966891172907,716.97712291153,-1.2888,7.6905e-18
Utp18,308.922087314271,225.49302110221,0.53827,0.037297
Gale,67.1016079390654,561.448512756862,-2.7036,3.9489e-21
Qser1,692.505633718116,517.183306822018,0.51585,0.0066975
Tnks2,1604.97366128564,1301.27091326129,0.39785000000000004,0.039551
Cct3,1250.04682326358,1684.74725028133,-0.3234,0.0085331
Klhl26,93.0628971307736,181.539710095366,-0.8131700000000001,8.0975e-4
Scd1,82338.2905195294,167217.830231259,-0.88619,1.4317e-6
Casp7,247.464082599074,570.10335520792,-1.0608,1.9126e-8
Foxq1,220.966758365654,101.044813278705,1.04462,0.035582
Glce,657.658172596779,487.473304091911,0.5224,0.042319
Lsp1,19.8477177201776,42.4464365486618,-0.8564700000000001,0.019702
4732463B04Rik,261.277959288543,63.4375882343298,1.9975,3.5382e-12
Zfhx2,227.961273420068,363.112167959035,-0.54773,0.0014457
Ncoa4,2711.57209903683,1693.52913632163,0.76159,3.1629e-4
Ube2cbp,58.0829677160443,27.7671808983387,1.05443,0.0092325
Tmem125,40.2559125257947,101.021576409309,-1.127,7.0592e-5
Slc25a42,3025.40917318202,1793.82073589669,0.83741,9.8765e-6
Gm12909,58.2889114307325,175.689356725336,-1.2485,0.0012898
Dhx29,187.794138493401,359.063911971103,-0.79571,3.7151e-5
Adam1a,40.3713475237405,8.92163917861181,1.8852,4.1345e-5
Dennd4a,1020.46508530081,830.823793891658,0.3933,0.04617
Man1a,6954.32711411638,5073.55070096782,0.5481,0.0017457
Mbl1,1464.45958472006,3333.18211232384,-1.0505,8.5152e-10
Pbx4,29.8397840036605,7.06265750119171,1.5169000000000001,0.011113
Thyn1,18.5979996502193,41.7494296346089,-0.8978,0.019435
Uqcrfs1,4301.06602892522,3434.03371531341,0.42182,0.0041324
Marveld2,308.831913181789,214.627807337023,0.60536,0.018084
Ndufb8,899.943612645089,688.828585498228,0.47823000000000004,0.027246
Micu1,322.338559083218,576.211681850112,-0.72324,5.42e-8
Tlr5,74.8041286331294,164.362204696451,-0.9495000000000001,4.5254e-4
C030046E11Rik,1061.95483628953,685.264796998647,0.72266,2.369e-6
